"x coords","y coords","z coords","Ux meas","Uy meas","Uz meas","meas number","move id","U abs"
-0.387455068698285,-0.023987022283069,0.006992376976093,-0.0010123012348,0.005291503385,0.002634990887,0,2,0.005997327641376
-0.387455968698285,-0.023987122283069,0.004987976976093,-0.0010042713967,0.005206727661,0.00256868546,0,2,0.005892089524648
-0.387456968698285,-0.023987122283069,0.002982476976093,-0.001030442721,0.0051618114,0.002470862654,0,2,0.005814746029309
-0.387457968698285,-0.023987122283069,0.000979476976093,-0.0010821905668,0.00507376363,0.002413477239,0,2,0.00572180794672
-0.387458968698285,-0.023987122283069,-0.001022023023907,-0.0010807035597,0.0049970192901,0.002381959861,0,2,0.005640199885553
-0.387459268698285,-0.023987022283069,-0.003016523023907,-0.0010325245309,0.0049372300951,0.002282353053,0,2,0.005536378182297
-0.387460068698285,-0.023987022283069,-0.005010923023907,-0.0010634542778,0.0048417458583,0.002251133009,0,2,0.005444358344336
-0.387460568698285,-0.023986922283069,-0.007010423023907,-0.0010667256933,0.0048200313745,0.002230914313,0,2,0.005417341121607
-0.387461168698285,-0.023987122283069,-0.009002323023907,-0.0010426361789,0.0047423946586,0.002141714187,0,2,0.005307008286998
-0.387483863888439,-0.021031422189288,-0.013464823025025,-0.0009950519529,0.0046698147403,0.0017991857001,1,2,0.005102388389876
-0.387484263888439,-0.021031522189288,-0.011455723025025,-0.0009775052696,0.0047144335425,0.0018556791137,1,2,0.005159936545324
-0.387484363888439,-0.021031522189288,-0.009441523025026,-0.0009477651283,0.004797127056,0.0018821418179,1,2,0.005239574844634
-0.387484663888439,-0.021031522189288,-0.007443223025025,-0.001011706432,0.0048521569121,0.0019656926033,1,2,0.0053320656424
-0.387484663888439,-0.021031522189288,-0.005436323025026,-0.0009950519529,0.0049925574099,0.0019847219637,1,2,0.005463961855038
-0.387484663888439,-0.021031522189288,-0.003437023025026,-0.0009902935303,0.0049875006123,0.0020444860485,1,2,0.005480489652974
-0.387484863888439,-0.021031422189288,-0.001426423025026,-0.0009483599311,0.005073466171,0.002106628803,1,2,0.005574704517804
-0.387484963888439,-0.021031722189288,0.000575676974975,-0.00093616647322,0.005132957908,0.002169068892,1,2,0.0056505331084
-0.387484963888439,-0.021031422189288,0.002568376974974,-0.00092962364214,0.005201968322,0.002188098253,1,2,0.005719479740667
-0.387485263888439,-0.021031322189288,0.004570876974974,-0.00091386136727,0.005289123715,0.002211587619,1,2,0.005805264168639
-0.387485263888439,-0.021031522189288,0.006564376974975,-0.00089690948675,0.005383715576,0.002264513028,1,2,0.00590904893233
-0.387485363888439,-0.021031522189288,0.008553276974975,-0.0009543079594,0.005461649751,0.002265405029,1,2,0.005989355694012
-0.387485763888439,-0.021031522189288,0.010550676974975,-0.00089512507828,0.005507755846,0.002325169114,1,2,0.006045083520814
-0.387485263888439,-0.021031522189288,0.012544276974975,-0.00091326656445,0.005566355207,0.002365309171,1,2,0.006116621091964
-0.387485563888439,-0.021031422189288,0.014532576974975,-0.00088887964861,0.005616625724,0.002428641261,1,2,0.00618343674083
-0.387493563372417,-0.016371522189288,0.018839876975007,-0.0007217400547,0.005977443105,0.0019020631796,2,2,0.006314157039484
-0.387493663372417,-0.016371522189288,0.016831376975007,-0.0007095465968,0.005932229385,0.0019050365171,2,2,0.006270882392516
-0.387493663372417,-0.016371522189288,0.014830676975007,-0.0007068699841,0.005871250355,0.0018550844462,2,2,0.006197788654677
-0.387493863372417,-0.016371522189288,0.012824476975007,-0.0007250114703,0.005778145788,0.0018161337242,2,2,0.006100078039142
-0.387493963372417,-0.016371522189288,0.010819176975007,-0.000717576435,0.00571895151,0.0017816430085,2,2,0.006032874449509
-0.387493763372417,-0.016371522189288,0.008809576975007,-0.00074226075221,0.005606512129,0.0017471522929,2,2,0.00591916129291
-0.387493663372417,-0.016371622189288,0.006804376975007,-0.0007354205197,0.005592531571,0.0017180135848,2,2,0.005896509424311
-0.387493763372417,-0.016371622189288,0.004800076975007,-0.00076694506946,0.00544826411,0.0016823335341,2,2,0.005753436596665
-0.387493963372417,-0.016371622189288,0.002795176975007,-0.00079371119659,0.005427739461,0.0016014587526,2,2,0.005714455639549
-0.387494063372417,-0.016371622189288,0.000799076975007,-0.0007336361112,0.005323926381,0.0016305974607,2,2,0.00561616080012
-0.387494063372417,-0.016371522189288,-0.001204523024993,-0.00076010483697,0.005295072889,0.001621677448,2,2,0.005589757956152
-0.387494263372417,-0.016371522189288,-0.003208023024993,-0.000794008598,0.005228442144,0.0015006626094,2,2,0.005497185204639
-0.387494263372417,-0.016371522189288,-0.005207623024993,-0.00077378530195,0.005108268837,0.0014962026031,2,2,0.005378826678199
-0.387494263372417,-0.016371522189288,-0.007191523024993,-0.000840998021189,0.005016949022,0.0014590358836,2,2,0.005292054503746
-0.387494563372417,-0.016371622189288,-0.009196923024993,-0.00083534739435,0.0049208698676,0.0013965957949,2,2,0.005182976494007
-0.387493563372417,-0.016371522189288,-0.011188223024993,-0.0007315543014,0.004914920694,0.0014067051426,2,2,0.005164342792885
-0.387493563372417,-0.016371522189288,-0.013173723024993,-0.0008082838658,0.0047620269316,0.0013861891135,2,2,0.005025111298606
-0.387493963372417,-0.016371322189288,-0.015175523024993,-0.00076307885109,0.0047629193076,0.0013106663396,2,2,0.004998553382475
-0.387494163372417,-0.016371522189288,-0.017163123024993,-0.00085229927487,0.0046519672194,0.0013041249969,2,2,0.004905910218487
-0.387494563372417,-0.016371522189288,-0.019156323024993,-0.00078627616127,0.0045472617634,0.0012598222673,2,2,0.004783614939755
-0.387497363140707,-0.010385722156675,-0.022685923024999,-0.0005834483979,0.0044758716799,0.0007469215388,3,2,0.004575120885077
-0.387497363140707,-0.010385722156675,-0.020679223024999,-0.0006536351313,0.004591583107,0.0007356228561,3,2,0.004695850860044
-0.387497363140707,-0.010385622156675,-0.018667223024999,-0.0006096197222,0.0046469104218,0.0007549495502,3,2,0.00474714245597
-0.387497463140707,-0.010385622156675,-0.016665823024999,-0.000605158701,0.0047593498035,0.000730865516,3,2,0.004853018855099
-0.387497563140707,-0.010385622156675,-0.014662323024999,-0.0006441182861,0.004828955135,0.0008054962887,3,2,0.00493786596957
-0.387497563140707,-0.010385722156675,-0.012650023024999,-0.0005694705315,0.0049128384832,0.0008179843064,3,2,0.005012921002148
-0.387497563140707,-0.010385622156675,-0.010658123024999,-0.0005736341513,0.005021113443,0.0008066856237,3,2,0.005117751268135
-0.387497563140707,-0.010385722156675,-0.008646123024999,-0.0005834483979,0.005034796543,0.0009068870994,3,2,0.005148983634998
-0.387497663140707,-0.010385622156675,-0.006646823024999,-0.0005971288629,0.005157052061,0.0009407831475,3,2,0.005276061198412
-0.387497863140707,-0.010385622156675,-0.004633123024999,-0.0006090249194,0.005234986235,0.000886668404,3,2,0.005344358997274
-0.387497863140707,-0.010385722156675,-0.002641623024999,-0.0005893964261,0.005293288137,0.00093780981,3,2,0.005407936268868
-0.387497863140707,-0.010385622156675,-0.000632423024999,-0.0006369806522,0.005415246196,0.0009345391386,3,2,0.00553208813344
-0.387497663140707,-0.010385622156675,0.001363676975001,-0.0006384676592,0.005394721547,0.0009381071437,3,2,0.00551277666286
-0.387497863140707,-0.010385622156675,0.003365776975002,-0.0005989132713,0.00544826411,0.0009743818619,3,2,0.005567018854976
-0.387497663140707,-0.010385622156675,0.005362176975001,-0.00062389499,0.005591044277,0.00102700993665,3,2,0.005718721052464
-0.387497863140707,-0.010385622156675,0.007353576975001,-0.0006173521589,0.005635365621,0.001075475338824,3,2,0.005770192074348
-0.387497663140707,-0.010385622156675,0.009361676975001,-0.000567686123,0.005767734734,0.0010139272514,3,2,0.005883628129579
-0.387498063140707,-0.010385622156675,0.011352476975001,-0.0005557900665,0.00573025494,0.00103325394552,3,2,0.005849131387766
-0.387497863140707,-0.010385722156675,0.013342676975001,-0.0006075379123,0.005852213,0.00110758738444,3,2,0.005987006691697
-0.387497263140707,-0.010385722156675,0.015335476975001,-0.0005748237569,0.006009271184,0.00109985670679,3,2,0.006136077516608
-0.387497663140707,-0.010385622156675,0.017328776975002,-0.000586422412,0.00601462544,0.00112721141231,3,2,0.006147374723964
-0.387497663140707,-0.010385722156675,0.019324376975001,-0.0005641173061,0.006146399636,0.00114088876507,3,2,0.006276789306224
-0.387498063140707,-0.010385722156675,0.021318176975001,-0.0004897669529,0.006128849574,0.0011777581508,3,2,0.006260174361042
-0.387497863140707,-0.010385622156675,0.023307576975001,-0.0005224811083,0.00620410662,0.0012125462002,3,2,0.006343042940772
-0.387499062947642,-0.003558122099293,0.024696776975002,-0.0003047832743,0.006371575858,0.0002759448698,4,2,0.006384827118232
-0.387499062947642,-0.003558122099293,0.022688576975003,-0.0003232221619,0.006337963027,0.0002393728179,4,2,0.006350712341424
-0.387499162947642,-0.003557922099293,0.020683476975003,-0.0003556389159,0.006264490733,0.0002447248255,4,2,0.006279348168605
-0.387499062947642,-0.003557922099293,0.018668776975003,-0.000348501282,0.006110704594,0.0002815942112,4,2,0.00612710854143
-0.387499162947642,-0.003557922099293,0.016666776975002,-0.0002857495839,0.006114869016,0.0002503741668,4,2,0.006126660030631
-0.387499162947642,-0.003557822099293,0.014664476975003,-0.0003226273591,0.005998562671,0.0001992327609,4,2,0.006010535435697
-0.387498762947642,-0.003558122099293,0.012663676975003,-0.0003660479653,0.005977740563,0.0002560235082,4,2,0.005994407509353
-0.387499162947642,-0.003557922099293,0.010647576975003,-0.000292292415,0.005870357979,0.0001953674221,4,2,0.005880876302652
-0.387498662947642,-0.003557822099293,0.008643676975003,-0.0003645609582,0.005792721263,0.0001855554081,4,2,0.005807146901236
-0.387498662947642,-0.003557922099293,0.006651176975003,-0.0003392818382,0.005766247441,0.0001715807216,4,2,0.005778768178479
-0.387499162947642,-0.003557922099293,0.004636776975002,-0.0003541519088,0.005661244526,0.0001810954018,4,2,0.005675201203678
-0.387499262947642,-0.003557922099293,0.002638776975002,-0.0003238169647,0.005576171343,0.0001879340782,4,2,0.00558872646413
-0.387499062947642,-0.003557922099293,0.000635976975002,-0.0004064945574,0.005474737933,0.000167418049,4,2,0.005492360336263
-0.387498662947642,-0.003557822099293,-0.001351023024997,-0.000402628339,0.005439637808,0.0001754460604,4,2,0.005457339130171
-0.387498962947642,-0.003557822099293,-0.003353823024998,-0.0003273857817,0.00538966475,0.000128467327,4,2,0.005401126865901
-0.387499462947642,-0.003557822099293,-0.005364023024998,-0.0003187611407,0.005312325493,0.000194178087,4,2,0.005325421667612
-0.387498762947642,-0.003557922099293,-0.007359623024997,-0.0003267909788,0.005139799457,0.0001864474094,4,2,0.005153551536414
-0.387498362947642,-0.003557922099293,-0.009356923024997,-0.0003684271766,0.005153185098,0.0001430366811,4,2,0.005168318365856
-0.387498962947642,-0.003557722099293,-0.011345923024998,-0.0003440402608,0.005043720303,0.0001192499806,4,2,0.00505684672042
-0.387498962947642,-0.003557922099293,-0.013338623024998,-0.0003850816557,0.0049342555083,0.0001546326975,4,2,0.004951674118304
-0.387498562947642,-0.003557822099293,-0.015337723024998,-0.0002952664291,0.0048441255277,0.0001070592966,4,2,0.004854296662263
-0.387499062947642,-0.003557822099293,-0.017330823024997,-0.0003648583596,0.0048256830895,0.0001617687077,4,2,0.004842159437446
-0.387498962947642,-0.003557822099293,-0.019324423024997,-0.0003740778034,0.0046641630253,0.0001379820072,4,2,0.00468117399419
-0.387498662947642,-0.003557822099293,-0.021319723024998,-0.0003330364085,0.0046064560411,0.0001240073207,4,2,0.004620143755725
-0.387499062947642,-0.003557722099293,-0.023310923024998,-0.0003122183096,0.0045651092843,0.0001379820072,4,2,0.004577853436357
-0.387498962947642,-0.003557822099293,-0.025305823024998,-0.0003383896339,0.0043893112035,0.0001641473777,4,2,0.004405394959264
-0.38749946303764,0.003557477810712,-0.024694723024998,-1.42220941999999E-05,0.0044270884561,-0.000472444193,5,2,0.004452248643281
-0.38749946303764,0.003557377810712,-0.022687523024998,-6.596994E-05,0.0045148387671,-0.000481364206,5,2,0.004540906586213
-0.38749946303764,0.003557377810712,-0.020679423024998,-4.2177827E-05,0.0046210315165,-0.000529829608,5,2,0.004651497679145
-0.38749946303764,0.003557377810712,-0.018667823024998,-6.00219116999999E-05,0.0046463155044,-0.000528342939,5,2,0.00467664373857
-0.38749916303764,0.003557377810712,-0.016665423024998,-7.48919823999999E-05,0.004750426043,-0.000471254858,5,2,0.004774331109195
-0.38749916303764,0.003557377810712,-0.014660223024998,-8.44088275999999E-05,0.0048054558991,-0.000532505612,5,2,0.004835606836291
-0.38749946303764,0.003557177810712,-0.012651923024998,-2.34415379999999E-05,0.0049140283179,-0.000522396264,5,2,0.004941773130311
-0.38749956303764,0.003557377810712,-0.010658723024998,-8.23270177E-05,0.0049634064591,-0.000557184314,5,2,0.004995261332087
-0.38749946303764,0.003557377810712,-0.008639723024998,-4.57466439E-05,0.005029442286,-0.000555400311,5,2,0.005060222521697
-0.38749946303764,0.003557177810712,-0.006643223024998,-5.46686862999999E-05,0.005165678363,-0.000533100279,5,2,0.005193401344273
-0.38749946303764,0.003557377810712,-0.004639923024998,-0.0001093905462,0.005216841256,-0.000572348335,5,2,0.005249283912924
-0.38749926303764,0.003557177810712,-0.002645923024998,-5.40738834999999E-05,0.00530607886,-0.000569077664,5,2,0.005336782386521
-0.38749946303764,0.003557377810712,-0.000640723024998,-5.37764821E-05,0.005357836671,-0.000601189709,5,2,0.005391728365686
-0.38749946303764,0.003557177810712,0.001357776975002,-1.00584743999999E-05,0.005437258139,-0.000592864364,5,2,0.005469494071405
-0.38749946303764,0.003557377810712,0.003358876975002,-4.18804255999999E-05,0.005568437418,-0.000664224466,5,2,0.005608069488644
-0.38749946303764,0.003557177810712,0.005359376975002,-0.0001073087363,0.005602050249,-0.000627949747,5,2,0.005638155996597
-0.38749976303764,0.003557177810712,0.007348476975002,-3.92038128999999E-05,0.005685041221,-0.000622895074,5,2,0.005719198273939
-0.38749896303764,0.003557377810712,0.009359676975002,-8.14348134999999E-05,0.005799265354,-0.000667792471,5,2,0.005838155278791
-0.38750016303764,0.003557177810712,0.011342976975002,-6.29959258999999E-05,0.005851915541,-0.000699012515,5,2,0.005893852940293
-0.38749836303764,0.003557377810712,0.013349676975002,-7.63789894E-05,0.005909919984,-0.000631517752,5,2,0.005944056076317
-0.38750036303764,0.003557377810712,0.015340276975002,-7.04309611999999E-05,0.005986664324,-0.000657683123,5,2,0.006023093668442
-0.38749946303764,0.003557377810712,0.017332676975002,-8.58958345999999E-05,0.006006594056,-0.000666305802,5,2,0.006044047788507
-0.38749916303764,0.003557377810712,0.019332376975002,-0.0001070113349,0.006127064822,-0.000706445859,5,2,0.006168584968247
-0.38749906303764,0.003557377810712,0.021322976975002,-0.0001043347222,0.006200834575,-0.000680280488,5,2,0.006238911499863
-0.38750006303764,0.003557477810712,0.023312276975002,-0.0001879045192,0.006287395051,-0.000768588614,5,2,0.006336984542607
-0.38749966303764,0.003557477810712,0.025305776975002,-0.0001566773708,0.006307027324,-0.000770075283,5,2,0.006355797149508
-0.387499462977641,0.010385377810712,0.022689176975002,0.0001205007457,0.006090477404,-0.001663563218,6,2,0.006314734991956
-0.387499462977641,0.010385477810712,0.020678776975002,0.0001288279852,0.005983689737,-0.00168110591,6,2,0.006216691772887
-0.387499262977641,0.010385477810712,0.018676676975002,7.41061253000001E-05,0.005983689737,-0.001654940539,6,2,0.00620877304901
-0.387499062977641,0.010385477810712,0.016664076975002,9.93852454E-05,0.005916464075,-0.001572579089,6,2,0.006122697899532
-0.387499462977641,0.010385277810712,0.014662476975002,0.0001071176821,0.005826036636,-0.001560685739,6,2,0.006032405578022
-0.387499462977641,0.010385477810712,0.012659276975002,0.0001112813019,0.005798967896,-0.001519059013,6,2,0.005995661137186
-0.387499462977641,0.010385477810712,0.010654376975002,9.70060341E-05,0.005682066634,-0.001464349602,6,2,0.005868527171339
-0.387499062977641,0.010385477810712,0.008652976975002,0.0001579733237,0.005658864857,-0.001458997594,6,2,0.005846056877938
-0.387499462977641,0.010385377810712,0.006644976975002,0.000164516155,0.00557468405,-0.001453050919,6,2,0.005763291142723
-0.387499162977641,0.010385377810712,0.004639176975002,0.0001258539711,0.005455403118,-0.001440562902,6,2,0.005643800481639
-0.387499462977641,0.010385477810712,0.002646376975002,0.0001472668728,0.005445884441,-0.001424506879,6,2,0.005631035848303
-0.387499762977641,0.010385377810712,0.000638776975002,0.0001535123025,0.005316787373,-0.00137871748,6,2,0.005494784425832
-0.387499462977641,0.010385477810712,-0.001359223024998,0.000141616246,0.005272168571,-0.00139923351,6,2,0.005456525544491
-0.387498962977641,0.010385477810712,-0.003353223024998,0.000174033,0.005190664892,-0.001322818734,6,2,0.005359397252411
-0.387499662977641,0.010385277810712,-0.005360023024998,0.0001496460841,0.005081200097,-0.001272866663,6,2,0.00524034139327
-0.387499562977641,0.010385477810712,-0.007360123024998,0.000202286134,0.005057403402,-0.001219346587,6,2,0.005206251525791
-0.387498962977641,0.010385477810712,-0.009353323024998,0.0001600551336,0.0049488309837,-0.001243727955,6,2,0.005105233097232
-0.387499162977641,0.010385477810712,-0.011339523024998,0.00019098488,0.004903617264,-0.001205669235,6,2,0.005053273770578
-0.387499162977641,0.010385477810712,-0.013338723024998,0.000176709613,0.0048009940189,-0.001194667886,6,2,0.004950555647064
-0.387499662977641,0.010385477810712,-0.015336323024998,0.000193364092,0.0046912317654,-0.001138471806,6,2,0.004831269315804
-0.387499562977641,0.010385477810712,-0.017334323024998,0.000239163909,0.0046588087691,-0.001164637176,6,2,0.00480812627477
-0.387499062977641,0.010385477810712,-0.019328723024998,0.0001526200983,0.0045805771358,-0.001116171774,6,2,0.004717077402428
-0.387499562977641,0.010385477810712,-0.021320523024998,0.00016570576,0.004485092899,-0.001095358411,6,2,0.004619883847036
-0.387499462977641,0.010385377810712,-0.023308123024998,0.000196338106,0.00442619608,-0.001067111705,6,2,0.004557245635406
-0.387499463017113,0.016371177810712,-0.018839623024998,0.000430095616,0.0044440436009,-0.001658211211,7,2,0.004762790168157
-0.387499463017113,0.016371077810712,-0.016830323024998,0.000406898306,0.0044761691385,-0.001676645904,7,2,0.004797165608491
-0.387499463017113,0.016371077810712,-0.014825023024998,0.000370317932,0.0045695711646,-0.001715893959,7,2,0.00489514127249
-0.387499463017113,0.016371177810712,-0.012825523024998,0.000405411299,0.0046653528601,-0.001741167329,7,2,0.004996152449453
-0.387499463017113,0.016371177810712,-0.010811323024998,0.000431582623,0.004717705588,-0.001786956727,7,2,0.005063222681227
-0.387499463017113,0.016371177810712,-0.008807923024998,0.000476490237,0.0047688684813,-0.001822636778,7,2,0.005127490064584
-0.387499463017113,0.016371177810712,-0.006808623024998,0.000406898306,0.0048795231108,-0.001852667487,7,2,0.005235235318268
-0.387499463017113,0.016371277810712,-0.004791923024998,0.000440802067,0.0049982091248,-0.001923730255,7,2,0.005373745343009
-0.387499463017113,0.016371177810712,-0.002802623024998,0.000359908883,0.0049996964182,-0.001972790324,7,2,0.005386872964967
-0.387499463017113,0.016371077810712,-0.000789323024998,0.000387864616,0.005058295779,-0.00199300902,7,2,0.005450585299029
-0.387499463017113,0.016371277810712,0.001212176975002,0.00039292044,0.005127008734,-0.002032851743,7,2,0.00552929391873
-0.387499663017113,0.016371277810712,0.003205876975002,0.000339090784,0.005246884583,-0.002078641141,7,2,0.005653806627413
-0.387499163017113,0.016371177810712,0.005207376975002,0.00037834777,0.005340881526,-0.002093210495,7,2,0.005748886212669
-0.387499563017113,0.016371177810712,0.007198376975002,0.000307863636,0.005352482415,-0.002112239856,7,2,0.005762413142992
-0.387499263017113,0.016371277810712,0.009196576975002,0.000365856911,0.005471763346,-0.002211846664,7,2,0.005913231862442
-0.387499263017113,0.016371277810712,0.011185976975002,0.000311432453,0.005485446445,-0.002268934745,7,2,0.005944339976046
-0.387499663017113,0.016371277810712,0.013181876975002,0.000334927164,0.005544938182,-0.002233254694,7,2,0.005987148083659
-0.387499063017113,0.016371277810712,0.015176976975002,0.000339685587,0.005614543513,-0.002246337379,7,2,0.006056774453261
-0.387499463017113,0.016371277810712,0.017162676975002,0.000289424748,0.005659757233,-0.002377461566,7,2,0.006145644158187
-0.387499563017113,0.016371177810712,0.019161576975002,0.000279015699,0.005773683908,-0.002356945537,7,2,0.006242472898954
-0.387499563031215,0.021031177810712,0.013463176975002,0.00046459418,0.005375089274,-0.002789863485,8,2,0.006073777302511
-0.387499563031215,0.021031077810712,0.011454676975002,0.000505635575,0.005273655864,-0.002788079482,8,2,0.005986693637105
-0.387499563031215,0.021031277810712,0.009452776975002,0.000478869448,0.00523617607,-0.002695014017,8,2,0.005908464803661
-0.387499463031215,0.021031077810712,0.007444676975002,0.000488683694,0.005141286751,-0.002663496639,8,2,0.005810839487953
-0.387499463031215,0.021031177810712,0.005443176975002,0.000563034048,0.005121951936,-0.002628411256,8,2,0.005784457165938
-0.387499463031215,0.021031177810712,0.003433976975002,0.000521100448,0.005033011791,-0.002548725809,8,2,0.005665576459171
-0.387499763031215,0.021031077810712,0.001431876975002,0.000593666393,0.005002373546,-0.002541292465,8,2,0.005642193569221
-0.387499663031215,0.021031277810712,-0.000575123024998,0.000540134139,0.0049351478843,-0.002494313732,8,2,0.005555990507701
-0.387499463031215,0.021031177810712,-0.002576623024998,0.000582662541,0.0048185440811,-0.002469040362,8,2,0.005445550753356
