t_lag,D_wx,D_wy,D_wz,D_ty,D_tz,D_wty,D_wtz
23.55,2.7008021372757783e-09,2.4984010009455285e-09,2.4969632714363167e-09,-7.506762148781989e-11,1.539091528255406e-10,-1.5360756528118227e-11,-2.6906792486484293e-11
23.7,2.63127923460446e-09,2.502682027750056e-09,2.5061624313604336e-09,1.1499991238975953e-10,1.7595430652417072e-10,3.147742889833793e-11,4.76896711890419e-11
23.849999999999998,2.5482133559476636e-09,2.5035885101782105e-09,2.5073567305428497e-09,6.945018445924701e-11,-1.478028420295332e-10,2.1594368673491803e-11,3.985405778195073e-11
24.0,2.4637749737361615e-09,2.4969233960195766e-09,2.494014272807972e-09,-2.218889960310905e-10,-4.1537769888120995e-10,-3.7446213182627316e-11,-9.07941426787628e-11
24.15,2.3982526914977373e-09,2.4988759916550462e-09,2.4991273039101363e-09,5.402505035094095e-11,1.9718981496602079e-10,-4.17823763331665e-12,-2.5944109851301833e-11
24.3,2.3522764857536492e-09,2.5033051917155043e-09,2.5087339785601e-09,1.7205785469214422e-10,4.787446550992189e-10,2.913636519964367e-11,8.436647621798064e-11
24.45,2.3201040341494976e-09,2.499929871051357e-09,2.5037663277024297e-09,-3.4272378660290337e-11,-9.987107238065408e-11,-1.914451945733468e-12,3.1732064673106493e-11
24.599999999999998,2.3238201959829413e-09,2.4987864622321102e-09,2.4974377273541404e-09,-1.1878696767203712e-10,-4.340589022089514e-10,-1.4936933028810855e-11,-4.874682661015863e-11
24.75,2.3596039490268208e-09,2.500933823000564e-09,2.499138530298521e-09,5.022390234362164e-11,1.0569012173397772e-10,1.6886684791091974e-11,-2.8690768188741814e-11
24.9,2.418625242870147e-09,2.5024633464252297e-09,2.5036132880212464e-09,1.391550711544454e-10,4.444558851354689e-10,2.5701255491970086e-11,4.1551754112081156e-11
25.05,2.4876320817019764e-09,2.4988186797084393e-09,2.4990011893337286e-09,-1.41757631557129e-10,-3.6226147937589804e-10,-2.4025889293265414e-11,-1.586663415280145e-11
25.2,2.5579239159159792e-09,2.4988553792112327e-09,2.500676882867516e-09,-3.988238090069162e-11,-2.818999117637687e-10,-9.676699617369714e-12,-1.9396785863279994e-11
25.349999999999998,2.6289497399741653e-09,2.5019915573836235e-09,2.504561699961639e-09,4.0118387700820824e-11,4.5390432383405484e-10,1.1301217440998791e-11,3.916912814237219e-11
25.5,2.6800021018638374e-09,2.5002524951894384e-09,2.5004629482361684e-09,9.564877554247881e-11,1.9878775457431168e-10,7.614395877115371e-12,2.7563298450710618e-11
25.65,2.6991051523838707e-09,2.4987517200618575e-09,2.496577761075102e-09,-1.2029347776511272e-10,-3.2709353010641897e-10,-1.8085188744203043e-11,-4.389404117227247e-11
25.8,2.6784952885950636e-09,2.499488791835313e-09,2.497655372417666e-09,-5.1077997717191454e-11,-3.1546302826805644e-10,4.081250805651935e-12,-5.138051500631797e-11
25.95,2.629225284131926e-09,2.501719609064515e-09,2.5039230090617838e-09,9.241363989469899e-11,1.083780181003178e-10,2.3964673768530392e-11,3.734451120083238e-11
26.099999999999998,2.568791751371341e-09,2.500173670039777e-09,2.501823340664114e-09,4.5771623204620754e-11,4.341759371083125e-10,-7.0968929019575566e-12,4.553017504333308e-11
26.25,2.4939915387052024e-09,2.498767936479351e-09,2.4986415858976344e-09,-1.9647548991001582e-11,1.304064946139421e-10,-4.429302560007089e-12,8.251639144048956e-12
26.4,2.4215332340515924e-09,2.5009726575857147e-09,2.499136118154016e-09,-1.769980121232978e-11,-4.6564164821512065e-10,1.041329156290664e-11,-2.8889311285920982e-11
26.55,2.362243392483352e-09,2.499435995348576e-09,2.4967537000478317e-09,-5.7103351155222675e-11,-3.9089916671300876e-10,-4.1306700060983545e-12,-4.3831689524769925e-11
26.7,2.3301689669740337e-09,2.49831445733284e-09,2.4978707797064302e-09,-4.7788068212245924e-11,4.747245398834296e-10,-2.6477631532282492e-11,-2.3086165542015835e-12
26.849999999999998,2.3239823114342843e-09,2.5004610045405815e-09,2.5022416127774336e-09,4.4542959590656825e-11,2.9348411439635335e-10,1.6758047963936676e-11,5.6682494779341026e-11
27.0,2.3376763413991594e-09,2.5012885671939037e-09,2.502915752230136e-09,1.2855721611612795e-10,-8.43045858071198e-11,3.3268096329189254e-11,5.117154902074039e-11
27.15,2.375665144933785e-09,2.4992159140372735e-09,2.49529359319559e-09,-1.009108254683291e-10,-4.0876672640430537e-10,-1.932526531424632e-11,-6.529824984429853e-11
27.3,2.4319720066911054e-09,2.4980356684636267e-09,2.494480876609937e-09,-4.960988090040438e-11,-2.6478570751845216e-11,-2.2864226109009602e-11,-4.1821983242160806e-11
27.45,2.5027168739813664e-09,2.501457918947113e-09,2.502560328253599e-09,9.034030771123461e-11,4.860571365064279e-10,3.095696139610946e-11,5.881989693744743e-11
27.599999999999998,2.570235403532536e-09,2.5010079561824265e-09,2.501361790031661e-09,8.745927545691623e-11,-1.3234154301428248e-11,2.296409266027604e-11,3.578968156907146e-11
27.75,2.619983107341264e-09,2.4973258675155573e-09,2.495113045118707e-09,-1.586838549144811e-10,-5.545993528935629e-10,-3.9897809324050126e-11,-6.111499446658292e-11
27.9,2.6522587622092426e-09,2.498370054843363e-09,2.496934974362245e-09,-9.544100505318813e-11,1.1671818885087779e-10,-2.3358099508297448e-11,-2.7165855216139735e-11
28.05,2.6571994559633383e-09,2.5014236687590056e-09,2.502911582604416e-09,1.9935054415615688e-10,5.699660792709455e-10,3.425467324591794e-11,9.132568280352725e-11
28.2,2.6313586578894178e-09,2.5003525525515887e-09,2.4981210360262104e-09,2.5757768656337538e-11,-1.7972922259833247e-10,1.507740888284144e-11,-7.326799564149707e-13
28.349999999999998,2.5789488031232575e-09,2.497738946405161e-09,2.4925668788256798e-09,-1.226875169197749e-10,-6.087398592533704e-10,-2.6398155382863893e-11,-9.65724804394837e-11
28.5,2.5128992248295417e-09,2.499646779147161e-09,2.499369911787842e-09,-4.791457302942983e-11,2.452177063269156e-10,-1.6693772847951535e-12,4.976627796584e-12
28.65,2.4495778055669907e-09,2.5012458026385206e-09,2.503928323173906e-09,1.992775797588689e-10,5.835844797693339e-10,3.708636976590072e-11,9.33386715042693e-11
28.799999999999997,2.3935942909556137e-09,2.4982763995466242e-09,2.497024742536997e-09,-8.095557319076019e-11,-1.7855454483099586e-10,-9.628478691227119e-12,6.228859843443111e-12
28.95,2.3525810878714023e-09,2.4969664998427786e-09,2.4913795902135815e-09,-2.221777699270021e-10,-5.512805846663373e-10,-4.8038317575545305e-11,-1.023752289345589e-10
29.099999999999998,2.3278585770022645e-09,2.50024145839914e-09,2.4990957424143225e-09,6.725980550717586e-11,3.062931178627187e-11,8.164972117119808e-12,-3.183292534741971e-12
29.25,2.3300377243445008e-09,2.502197723708035e-09,2.503518963160367e-09,1.9859844053845345e-10,5.277986190343177e-10,3.784980275537644e-11,8.16595251054867e-11
29.4,2.357263277335171e-09,2.4987530684094203e-09,2.4953692319848463e-09,-2.4658776046451936e-11,1.0943394374245974e-11,-7.1378067907403605e-12,-9.811713817431342e-12
29.549999999999997,2.401141706887753e-09,2.4976636531132e-09,2.4936339699599987e-09,-1.5685978666765612e-10,-4.666388905128492e-10,-2.5483058202528727e-11,-5.828741165700084e-11
29.7,2.455987617589883e-09,2.500178092669858e-09,2.5005100159905176e-09,6.328080449698033e-11,6.882933247836573e-11,1.7449538435392532e-11,3.611983931398332e-11
29.849999999999998,2.515053031566006e-09,2.499719690879986e-09,2.5008567767177826e-09,4.851663396960717e-11,3.785341560676503e-10,7.33317360352604e-12,4.273851007733126e-11
30.0,2.574075497370405e-09,2.4982660703032895e-09,2.4934159270537346e-09,-1.0397052623752684e-10,-1.4874593913582656e-10,-2.0299773752188275e-11,-5.447667175322063e-11
30.15,2.6177727531700475e-09,2.4986716643995573e-09,2.493937745794676e-09,-9.671819803316107e-12,-2.6639908501386783e-10,-4.418704768359274e-12,-3.441236967417119e-11
30.299999999999997,2.6355636183339097e-09,2.5007189642461252e-09,2.502406915844556e-09,5.909453495754357e-11,1.27227051082175e-10,1.873606341974248e-11,4.872691098050535e-11
30.45,2.62519369172621e-09,2.5001186251754126e-09,2.5011540989177337e-09,9.239010221159334e-11,2.853913789744209e-10,4.630149649441287e-12,3.864169710343746e-11
30.599999999999998,2.59026565779893e-09,2.4973340541244377e-09,2.493014807550045e-09,-9.250311794551105e-11,2.193573988760263e-11,-2.1818518096309433e-11,-3.7743664430480984e-11
30.75,2.5420795799698623e-09,2.4985705538310127e-09,2.493750351773526e-09,-6.21021956092191e-11,-3.375293241969192e-10,1.1374457424326478e-12,-2.9908940047446626e-11
30.9,2.4831832820624155e-09,2.5007371029719252e-09,2.500650035553095e-09,5.945869717268363e-11,-6.655637542006139e-11,1.3288856643953858e-11,1.477938454217331e-11
31.049999999999997,2.42401299506019e-09,2.500611103106189e-09,2.5001163789673674e-09,2.6738184216817504e-11,2.034831655315218e-10,7.830172881846437e-12,-2.311440731856044e-12
31.2,2.3774600086216566e-09,2.498634514437803e-09,2.4949464141025266e-09,-6.343629185961177e-12,1.1410497760820588e-10,-5.333158494188295e-12,6.558814158093727e-12
31.349999999999998,2.348708449258763e-09,2.4985627556890523e-09,2.496420773940391e-09,-6.223939465886609e-11,-9.862422870877151e-11,-4.375504990381059e-12,1.4237424235583171e-11
31.5,2.3415010141058234e-09,2.5000193606787938e-09,2.499595474192839e-09,6.078156045561627e-11,-1.1482931338017538e-10,-1.3755812340491954e-13,-9.48152059937906e-12
31.65,2.3505537963022904e-09,2.498577047742196e-09,2.4964579539240076e-09,-6.15103659164141e-11,-9.742132512102975e-11,-1.398227512621512e-11,-2.9183484894575597e-11
31.799999999999997,2.3804307123604938e-09,2.4986611809840385e-09,2.4950560536968586e-09,-6.249713858498257e-12,1.1133867224882236e-10,1.8689606858100764e-13,-1.7407249428928516e-12
31.95,2.426758800580786e-09,2.5005794267163066e-09,2.5000929854475483e-09,2.5682752463374395e-11,1.9613012720910444e-10,1.6001411751384618e-11,3.95709030304518e-11
32.1,2.483988360535094e-09,2.500689104426801e-09,2.5005934945239814e-09,5.6493955807563965e-11,-6.337025025197503e-11,4.928212787723398e-12,9.021907057021935e-12
32.25,2.5395776363898243e-09,2.498639758801192e-09,2.494090367247189e-09,-5.855659974658763e-11,-3.1746092134859807e-10,-1.3737150936045693e-11,-4.180974319396481e-11
32.4,2.5838671272125865e-09,2.497504210717762e-09,2.4934723157902885e-09,-8.612104829602251e-11,2.038055229505133e-11,-1.1641582330444232e-11,-1.8947276509605504e-11
32.55,2.61490809542041e-09,2.5000870660649407e-09,2.5010156546763783e-09,8.45966642528768e-11,2.6194404605128297e-10,8.997654117746613e-12,3.7337853198852563e-11
32.699999999999996,2.622919240349542e-09,2.50062714025108e-09,2.5021328877600695e-09,5.335227864949544e-11,1.1535990435418279e-10,5.502880637527361e-13,2.3658134882871498e-11
32.85,2.6054972183492546e-09,2.4987824440163937e-09,2.4945142711657615e-09,-8.921134923812865e-12,-2.3863251104413773e-10,5.230949163683433e-12,-3.1742294375354294e-11
33.0,2.5655544998427553e-09,2.4984349850914256e-09,2.4941122184518903e-09,-9.22947565586428e-11,-1.3163593191139986e-10,-2.716049696929262e-12,-1.1419401155918074e-11
33.15,2.5131612540253988e-09,2.499721551449528e-09,2.5006823678785833e-09,4.210897480527222e-11,3.3096174540426843e-10,-4.7514360893550135e-12,2.2774530328870016e-11
33.3,2.461980307066469e-09,2.500117692849276e-09,2.500368270773453e-09,5.432827272228655e-11,5.94570850474965e-11,3.965288002319853e-12,1.0956335727736417e-11
33.449999999999996,2.4156231039019927e-09,2.4979670034298793e-09,2.4944887212459712e-09,-1.34243730177833e-10,-3.9828316552243893e-10,-7.102921751700605e-12,-1.9523869195501522e-11
33.6,2.379623822797326e-09,2.4989068147474134e-09,2.4960114832289363e-09,-2.1182722267688686e-11,9.228470964018011e-12,-2.4275813726382928e-12,-2.2671114778615534e-11
33.75,2.358364943017446e-09,2.501787183166733e-09,2.5028439635397245e-09,1.650868827509077e-10,4.3983102886584243e-10,8.941952349195586e-12,2.745652362638081e-11
33.9,2.3582453387991196e-09,2.50015196826703e-09,2.499161628913504e-09,5.495101284805416e-11,2.522191231763954e-11,1.2666388434023439e-11,2.6354952183133465e-11
34.05,2.38003334293075e-09,2.4974819542600887e-09,2.4928859931823993e-09,-1.8126386673928404e-10,-4.486221481598792e-10,-3.0942910668368833e-12,-2.5289713383955323e-11
34.199999999999996,2.414424261126744e-09,2.498561836293512e-09,2.497503228255923e-09,-6.559118023005246e-11,-1.436014439415787e-10,-1.8774468811140124e-11,-3.763329564364546e-11
34.35,2.459921622267207e-09,2.5009357668365927e-09,2.503013517117122e-09,1.578903111251586e-10,4.6386478180292135e-10,-1.1710736514995277e-12,1.7166434177992227e-11
34.5,2.5101339825777142e-09,2.4996655831514044e-09,2.4993911515119178e-09,-3.817243049202941e-11,1.9264895664661414e-10,9.259395165558578e-12,4.916876905678383e-11
34.65,2.561308017039741e-09,2.498184843638048e-09,2.4941091271614506e-09,-9.582533521415402e-11,-4.727202714000787e-10,6.866077212326202e-13,-2.020815743013305e-11
34.8,2.600835558331269e-09,2.500208938014119e-09,2.4984342528426973e-09,1.9198711897496388e-11,-1.3796737441471148e-10,-6.314139423950424e-12,-4.311372964088356e-11
34.949999999999996,2.6192940447876823e-09,2.5010163594605447e-09,2.5020814724192707e-09,1.506857583886869e-10,4.3252961785933424e-10,1.6678837994045317e-12,1.1876536836203802e-11
35.1,2.6142334894463134e-09,2.498710811777777e-09,2.4975678222955444e-09,-7.222224174650834e-11,8.756794113416013e-11,5.9725603035916694e-12,2.5923730524538727e-11
35.25,2.5890034075257143e-09,2.497947776479276e-09,2.496237752328484e-09,-1.183492751564239e-10,-4.114024750627393e-10,-3.4073861684926952e-12,-9.486554031104468e-12
35.4,2.5515170741817647e-09,2.5006685681983082e-09,2.500857342948961e-09,6.349245302408346e-11,-9.708121099224677e-12,-5.951942292486051e-12,-2.0881886886632694e-11
35.55,2.5019706394249665e-09,2.500984553478499e-09,2.5017112434205343e-09,6.484857992136518e-11,3.525528495773942e-10,5.762213849278174e-12,1.6559357954308178e-11
35.699999999999996,2.4512017201782332e-09,2.4985158819933026e-09,2.4958908845191825e-09,-3.628458942656614e-11,-1.8994818611805774e-11,7.577668627737345e-12,1.4359282373542775e-11
35.85,2.4117884838432208e-09,2.4993665789375455e-09,2.4965066825976306e-09,-7.231045096566968e-11,-2.90007694421956e-10,-2.707898187883333e-12,-2.326736520318561e-11
36.0,2.3860884326277466e-09,2.500825074315884e-09,2.5018877753992793e-09,8.947920391779097e-11,-5.916232730520244e-11,-6.108025638593967e-12,-2.2552281254695438e-11
36.15,2.3778101375293e-09,2.5002388314211124e-09,2.501393719322151e-09,3.016606470752495e-11,2.0373284709312616e-10,6.167774743078783e-12,2.4398001607188643e-11
36.3,2.383364921898089e-09,2.4987592541024923e-09,2.498371385174125e-09,-3.3593044515172444e-11,3.2602602665726865e-10,6.588192256920426e-12,3.652347346833676e-11
36.449999999999996,2.4063949218973637e-09,2.4995316658458966e-09,2.4976239612088365e-09,-3.959304274154213e-11,-2.656156328062427e-10,-9.785970103358637e-12,-2.2679671464905306e-11
36.6,2.4472417634313858e-09,2.50056699122824e-09,2.4992451790362896e-09,-1.2709863243591034e-11,-3.130819183845608e-10,-3.8041284925673115e-12,-3.57363921210931e-11
36.75,2.496002123160256e-09,2.499091372245878e-09,2.4989184568922626e-09,-1.389938510341879e-11,8.676786576713859e-11,4.927875041361572e-12,-1.0101241011887426e-12
36.9,2.545301072397261e-09,2.5000237028632685e-09,2.5010193884361845e-09,2.9298418234061614e-11,2.8591437074821017e-10,6.917703151428369e-12,3.112434133908631e-11
37.05,2.584230993546535e-09,2.50102842260319e-09,2.5023721871569086e-09,5.937670737170707e-11,7.064115172748175e-11,4.293319259423703e-12,8.259663407832656e-12
37.199999999999996,2.6151729707398853e-09,2.499575956773854e-09,2.498298764661324e-09,-3.383389107455326e-11,-2.0355185989086626e-10,-8.953552102861971e-12,-2.174642308489339e-11
37.35,2.6271902503397925e-09,2.4991066892955813e-09,2.4976220457518884e-09,-7.773663230184791e-11,-2.0895176741368184e-10,3.763262883598276e-12,-5.964619065527205e-12
37.5,2.6138532860097523e-09,2.5000621359772405e-09,2.5000976795221366e-09,5.95913146191829e-11,1.2573406672547712e-10,7.698573776031826e-13,-6.237067490002038e-12
37.65,2.5807672508505e-09,2.5011481989676683e-09,2.5026587925812646e-09,2.4205222307344725e-11,2.843001347948768e-10,2.6945853138141826e-12,7.303615099104775e-12
37.8,2.53593111751093e-09,2.499189165807937e-09,2.5002182651575435e-09,-2.5677366166331733e-11,-1.7486836747203515e-10,3.8277605390411024e-13,1.0586748676725704e-11
37.949999999999996,2.492400942067812e-09,2.4991718030687056e-09,2.4991815656066736e-09,-8.805051259480735e-11,-2.2258090203855687e-10,-4.1551250119122315e-12,-2.686409387642912e-12
38.1,2.4504714166443634e-09,2.5013954050973932e-09,2.501991408679111e-09,8.372994007827568e-11,2.705157298648691e-10,4.139880722712633e-12,-1.3712978386015333e-12
38.25,2.4153399974296227e-09,2.50045770010651e-09,2.49926972014801e-09,2.930499694959087e-11,6.373057167292913e-11,-1.0353298801476818e-12,-1.336170425769081e-11
38.4,2.3947331578540293e-09,2.4991680488565133e-09,2.4982553175456756e-09,-7.196886355431533e-11,-2.593502116294256e-10,3.2617966065102286e-12,1.8260736828063856e-12
38.55,2.3934815697134415e-09,2.4998501796025647e-09,2.5020134921736273e-09,-2.1300412230665258e-11,-5.913628719311547e-11,1.9756902463567785e-12,2.256460040497021e-12
38.699999999999996,2.413308313826338e-09,2.501829961962812e-09,2.5049061573601503e-09,9.99519712598377e-11,2.8095022994159364e-10,2.0999113065182515e-12,1.1710584645571077e-11
38.85,2.440812133161684e-09,2.4992350915831745e-09,2.4992702264520323e-09,3.039411592355113e-11,1.1470659471345188e-10,1.3394679567617946e-12,9.91903638854803e-13
39.0,2.479109025838604e-09,2.4981133346113672e-09,2.496323255005747e-09,-1.2900878460152041e-10,-2.395498553683073e-10,-6.962204329395328e-12,-1.2566483891602562e-11
39.15,2.5275687086915496e-09,2.501938246324756e-09,2.503979251736584e-09,3.8654572533632456e-11,-8.451620652289251e-11,7.821869401026796e-12,1.1782205364069181e-11
39.3,2.574439612487479e-09,2.5014058426448964e-09,2.5032643901152323e-09,6.413942148903715e-11,9.977024863288777e-11,1.134141925113947e-12,-1.0535595235053806e-11
39.449999999999996,2.612926499881453e-09,2.4989845688758283e-09,2.4980598316541592e-09,-4.329708843197708e-11,8.655335741988492e-11,-6.118889779638533e-13,-6.1533998315109865e-12
39.6,2.6286027140716254e-09,2.4994077548991764e-09,2.500453106729761e-09,-4.391681241194231e-11,-1.7856519333935612e-11,1.2464475343739982e-12,1.6263013035236293e-11
39.75,2.6273754684713073e-09,2.5022254840424698e-09,2.5056979239447288e-09,8.331868736133754e-11,1.9119223912881382e-11,4.0799206693667876e-12,1.0234940075631815e-11
39.9,2.608620354605071e-09,2.500287282666455e-09,2.500792427739768e-09,1.560728654762736e-11,-1.3081393766880642e-10,3.223575473971115e-12,-1.6159400756911912e-11
40.05,2.5745768696873343e-09,2.4973819032906172e-09,2.495116186883615e-09,-1.0333756174698991e-10,-9.847314434212236e-11,-8.884195668553614e-12,-2.29089147715226e-11
40.199999999999996,2.528803451030336e-09,2.50110430012312e-09,2.504143892637523e-09,2.707506072906029e-11,2.496324940001793e-10,5.7688047995244905e-12,2.355845313299544e-11
40.35,2.478946197097904e-09,2.502231546318836e-09,2.5071631869357175e-09,8.522818137427621e-11,7.332164417121871e-11,5.004893697319373e-12,1.494414364240048e-11
40.5,2.444116952535135e-09,2.4992981312044176e-09,2.4990754184352298e-09,-1.0126042276077139e-10,-3.0408598433641434e-10,-2.9712883879544043e-12,-1.1136068896279287e-11
40.65,2.4195555277508823e-09,2.4979846141035456e-09,2.4958627167572e-09,-8.50354020194098e-11,-4.332814288665652e-11,-3.929027697443212e-12,-1.6029777499938536e-11
40.8,2.406221262551455e-09,2.5021945938020244e-09,2.5045801337765303e-09,8.59523050841803e-11,2.758614169598145e-10,3.2259115778803528e-12,7.710910102281247e-12
40.949999999999996,2.408814522345665e-09,2.503248476992123e-09,2.5068168650376332e-09,1.6028901713098978e-10,1.80337957219409e-11,1.1341261366867186e-11,1.8353207304122364e-11
41.1,2.4288093342787085e-09,2.4978374668914265e-09,2.4963764345893288e-09,-1.4904147924412242e-10,-3.4705108587111417e-10,-6.708293994581991e-12,-1.8893363712866813e-11
41.25,2.468327699824857e-09,2.4989264634333667e-09,2.5000820498258145e-09,-8.30224491839874e-11,-1.8866586112579257e-12,-6.277818272341598e-13,1.79681067752843e-12
41.4,2.5114781754546337e-09,2.5022584791676973e-09,2.5084220268952876e-09,1.6746664259897932e-10,4.895700665544347e-10,4.283794987228643e-12,2.6013735701432164e-11
41.55,2.555523941892849e-09,2.500533627098777e-09,2.5023457274356602e-09,-2.064884173051628e-11,3.539366147621626e-11,-5.288845153178498e-13,-1.7444961464197958e-12
41.699999999999996,2.5950931510213937e-09,2.4965978477888523e-09,2.4921639704074294e-09,-2.1579649662457483e-10,-7.611391412115021e-10,-9.857581209701719e-12,-3.645864667930633e-11
41.85,2.6263477468813134e-09,2.5004358034115584e-09,2.5013122469800742e-09,-6.413414161762573e-11,-1.2676168211176928e-10,-1.3821643200494356e-12,-6.600227219308564e-12
