t_lag,D_wx,D_wy,D_wz,D_ty,D_tz,D_wty,D_wtz
5.3999999999999995,2.669329544813601e-09,2.5662635579021537e-09,2.5170481010783957e-09,3.125693594591892e-09,1.6951080074742108e-09,-1.170086121938864e-10,-2.4152978315736486e-11
5.55,2.665153803460076e-09,2.536612082202212e-09,2.4366263877003464e-09,1.6297301724833129e-09,1.990378543016694e-10,-1.225503715863741e-10,-3.2877730639044375e-11
5.7,2.6611058584124947e-09,2.4803992099308777e-09,2.425256604626388e-09,-1.5363612499849913e-09,-6.653121175281844e-10,8.470463146375256e-12,-2.9809564361249476e-11
5.85,2.6572434408723218e-09,2.4340471441601345e-09,2.4320878456764247e-09,-4.072803582352013e-09,-1.1518507808402588e-09,2.036383839076017e-10,3.058348233687572e-11
6.0,2.6530087224131735e-09,2.42717952305478e-09,2.4179973296168508e-09,-4.5889808311848764e-09,-1.1598369867078853e-09,3.2763948071620113e-10,1.0116700045322116e-10
6.1499999999999995,2.649106106636988e-09,2.4649925392349646e-09,2.460641419205693e-09,-2.4804218260979976e-09,-3.599253343272668e-10,2.8532949438646495e-10,6.221288849596406e-11
6.3,2.644903585947231e-09,2.5186308632883772e-09,2.4699098818431632e-09,6.110486409930163e-10,9.95472378381162e-10,1.0605181617218811e-10,-1.3315847835920084e-12
6.45,2.6403755396645604e-09,2.551053788606507e-09,2.515089353969918e-09,2.5501123567452914e-09,1.7893090863650358e-09,-8.806185148764871e-11,-6.956684498996946e-11
6.6,2.635677294702578e-09,2.542299775421264e-09,2.5425595748304067e-09,2.2544456836606328e-09,7.069204139427289e-10,-1.810336304002454e-10,-6.19768732719448e-11
6.75,2.631282544025263e-09,2.5001477071250203e-09,2.4883049152477814e-09,-2.0688090983816486e-10,-7.732303547182558e-10,-9.949923988714277e-11,-5.337164607605948e-11
6.8999999999999995,2.626904382389433e-09,2.4574656063372503e-09,2.5441699387562794e-09,-2.6075178061899144e-09,-1.3199412570956687e-09,9.914473132617633e-11,-1.6547155235755696e-11
7.05,2.6226170694802387e-09,2.4433783160456625e-09,2.5793523409895697e-09,-3.5112684619413575e-09,-7.728468257128347e-10,2.7935352560838706e-10,4.7552232165148835e-11
7.199999999999999,2.618275802749493e-09,2.4686657383175737e-09,2.5302061999365082e-09,-2.1595642310295726e-09,-3.132907099980088e-10,3.0820230351173397e-10,9.651751880559304e-11
7.35,2.6137563809642497e-09,2.5143609924013666e-09,2.628462529273208e-09,3.2540083543319457e-10,3.7210647243896914e-10,1.613189525696316e-10,8.501916733825197e-12
7.5,2.6092627909439508e-09,2.5505334500251365e-09,2.654846224984004e-09,2.707426454322688e-09,1.2697464760471763e-09,-7.438688738669262e-11,-3.5121434986569926e-11
7.6499999999999995,2.6045767786116347e-09,2.5549945654028424e-09,2.605895138216873e-09,3.1437605589931362e-09,1.1974022528670898e-09,-2.341638456515982e-10,-8.235371074122113e-11
7.8,2.6000772341562793e-09,2.5256537116110737e-09,2.6406769877386516e-09,1.5952263303510963e-09,-1.1458374721947396e-10,-2.1385488619504188e-10,-8.229293825479405e-11
7.949999999999999,2.5957620490512337e-09,2.4831531053404015e-09,2.596837570858927e-09,-7.418020366195815e-10,-1.3051496219544604e-09,-2.8647919698594876e-11,-3.520872645670179e-11
8.1,2.591216262865436e-09,2.4603255342253106e-09,2.559708115340739e-09,-2.1916112474708796e-09,-1.2383300793288192e-09,1.880770481359859e-10,3.050910772347189e-11
8.25,2.5865745433686596e-09,2.473067072985038e-09,2.59727985508684e-09,-1.4887827820372037e-09,8.514321668917744e-11,2.932266893698622e-10,6.31656012733092e-11
8.4,2.5820207925877565e-09,2.5095522795790198e-09,2.557152826566191e-09,4.5836476109741847e-10,2.520313422479318e-10,1.994136807388476e-10,9.432825863138342e-11
8.549999999999999,2.5774723832391165e-09,2.5438817261125412e-09,2.5668007356685716e-09,2.6292359499645978e-09,9.375429845256578e-10,-5.087223947444766e-11,-6.8694386601332076e-12
8.7,2.5725738051866196e-09,2.552019791560468e-09,2.5616656128344775e-09,3.3049141570667893e-09,1.2420265342225392e-09,-2.837961117493991e-10,-8.753791012431245e-11
8.85,2.5678324405622544e-09,2.531665583353175e-09,2.5131919011314225e-09,2.353520733613718e-09,1.0493300261213814e-10,-3.5355762158794903e-10,-8.954366709998447e-11
9.0,2.563270911444915e-09,2.4970944521441153e-09,2.5120680340215533e-09,2.0991497376967002e-10,-5.975274400971005e-10,-2.2006289285626684e-10,-5.0765554772531783e-11
9.15,2.5589285243707996e-09,2.470259295845634e-09,2.4532201623305737e-09,-1.3364291587679855e-09,-1.3500214367011372e-09,2.110745665094349e-11,-1.4442788029606971e-11
9.299999999999999,2.554758952267794e-09,2.473293826509983e-09,2.429211279749936e-09,-1.3517725114223625e-09,-2.6487575079093874e-10,1.9961135126583642e-10,3.4093845110322725e-11
9.45,2.550364360730745e-09,2.501172132321741e-09,2.4886722669304517e-09,1.9408695695397442e-10,5.255303027217978e-10,1.8781210883692718e-10,6.58203570485168e-11
9.6,2.545875760841549e-09,2.5315621135746668e-09,2.437374565082937e-09,1.9974633706310186e-09,7.026794492990218e-10,-2.092191480853151e-11,4.2726427616832844e-11
9.75,2.5411211206749447e-09,2.5465251720063486e-09,2.446286682324457e-09,3.0657286667856915e-09,4.686593241826143e-10,-2.9965382594755785e-10,-6.058296054290441e-11
9.9,2.5366662139444376e-09,2.539739927004923e-09,2.508639848811149e-09,2.7360486692364804e-09,4.826625894465175e-10,-4.6430064746700803e-10,-1.3625721849287524e-10
10.049999999999999,2.532339757647443e-09,2.5166515211880813e-09,2.462264905766876e-09,1.3906317553487297e-09,-1.96144005632552e-10,-3.9305581919191855e-10,-9.474803513490768e-11
10.2,2.5282488253694737e-09,2.491903224000018e-09,2.4649406613002713e-09,-1.3029411743882476e-10,-8.717556246825357e-10,-1.4184435426962585e-10,-5.986196452923549e-11
10.35,2.5243123571118374e-09,2.482171254079614e-09,2.5027009121062493e-09,-7.170719477393489e-10,-7.380245102592189e-10,1.1395750633233433e-10,2.26632411189231e-11
10.5,2.520364119489228e-09,2.4943183738631135e-09,2.479465766539297e-09,-9.256185439476108e-11,2.688524974620874e-10,2.0340908519304393e-10,6.888993410652539e-11
10.65,2.5162093845139698e-09,2.516111399237941e-09,2.5293882677627432e-09,1.2505776681495833e-09,7.501880592733179e-10,7.126197614935952e-11,4.635882431291189e-11
10.799999999999999,2.512135755437828e-09,2.52950094405014e-09,2.5407652254538234e-09,2.1684308378388307e-09,4.411202806941009e-10,-2.0893838112533288e-10,-1.986590384057036e-11
10.95,2.5080401249477375e-09,2.529253886521073e-09,2.5397815336262743e-09,2.2898311407355107e-09,1.304868104690834e-10,-4.477992463951242e-10,-9.91570574641584e-11
11.1,2.5041051395564598e-09,2.5162600527894422e-09,2.589888539994923e-09,1.5344356529864485e-09,-3.3551317445248306e-11,-4.5271714573224945e-10,-1.5543616583320777e-10
11.25,2.500259036955368e-09,2.4973594315071238e-09,2.562794501877877e-09,4.4528171102236226e-10,-2.4842102195863315e-10,-2.2927379820994783e-10,-4.194844547479194e-11
11.4,2.4963944673813205e-09,2.482996449658849e-09,2.557991339972718e-09,-4.698372054865089e-10,-7.240597708009328e-10,7.883792423074901e-11,5.022789978670973e-11
11.549999999999999,2.4927352902598862e-09,2.48432574276269e-09,2.579453923552965e-09,-6.831716303003122e-10,-2.3057308800194417e-10,2.680861222987675e-10,8.036430375485786e-11
11.7,2.4889012681142847e-09,2.498861778937572e-09,2.534544447717785e-09,2.48041389692754e-10,4.824292491474603e-10,2.1496773947434336e-10,8.339213630089355e-11
11.85,2.4851595206880402e-09,2.5138228000996616e-09,2.568981539574428e-09,1.1079526211421943e-09,7.678522723856485e-10,-5.31506336326469e-11,3.167910024173004e-11
12.0,2.481425177276775e-09,2.5197153812840115e-09,2.5591104614410146e-09,1.573118589262558e-09,1.450201367396471e-10,-3.445722348904719e-10,-3.5587915586226223e-11
12.15,2.477915669107314e-09,2.5154002763482435e-09,2.4907311156209635e-09,1.3176555166008395e-09,-2.0546702070658673e-10,-4.660769697666701e-10,-9.386866078361303e-11
12.299999999999999,2.4744310299747767e-09,2.5008700866256818e-09,2.522776614982368e-09,4.153412663227445e-10,-2.1010309559366948e-10,-3.1680590200576094e-10,-9.823154381249924e-11
12.45,2.471006106432904e-09,2.4852902281341033e-09,2.4870388996790016e-09,-6.52243067545166e-10,-4.538196936527599e-10,1.4081631994071776e-11,5.6133844449480736e-11
12.6,2.467674580812893e-09,2.4808829520696344e-09,2.42855963568411e-09,-1.139102367594499e-09,-5.852741406128643e-10,3.0422996957629644e-10,1.308321493843344e-10
12.75,2.464003853405877e-09,2.488726208768937e-09,2.455968861182195e-09,-8.122268603939385e-10,1.6664046770558428e-10,3.60455975946966e-10,9.703791708794396e-11
12.9,2.4602801514320392e-09,2.5015011968621127e-09,2.420782826199318e-09,5.682700696114947e-12,7.864861904518116e-10,1.4927497689135152e-10,6.839972192324108e-11
13.049999999999999,2.4567140534323387e-09,2.5105171528058037e-09,2.400542543113607e-09,6.889411890067737e-10,6.265938791348815e-10,-1.6799357332614638e-10,1.0661361773940384e-11
13.2,2.45348597104607e-09,2.5079949443506414e-09,2.4003278058693178e-09,6.992982763465109e-10,-1.2010636285865889e-10,-3.9436972034052487e-10,-8.468861562392639e-11
13.35,2.450466894454341e-09,2.494854324297568e-09,2.3528818276894487e-09,-1.6950892524181566e-10,-5.511354206932234e-10,-3.4992171245921947e-10,-8.208925676134503e-11
13.5,2.4472563985302926e-09,2.4807821716248108e-09,2.372989598532487e-09,-1.0626961780535204e-09,-4.439326833932592e-10,-4.7317450502660073e-11,-9.359520906238404e-13
13.65,2.444153525447844e-09,2.475307357087509e-09,2.378860208794772e-09,-1.6490172455064634e-09,-2.7109178851851896e-10,3.1172332206383986e-10,8.940345725771064e-11
13.799999999999999,2.4407979115777454e-09,2.4802637660574044e-09,2.357112451614527e-09,-1.5350177615754965e-09,-3.9138737635404863e-11,4.881666564787092e-10,1.5889293202960176e-10
13.95,2.437514485466234e-09,2.4909537218112637e-09,2.403934356422307e-09,-9.201999073931558e-10,4.971381175232495e-10,3.7226372391290157e-10,8.742784927723361e-11
14.1,2.434520959406614e-09,2.498768784818406e-09,2.391837356407306e-09,-1.7512416856452814e-10,7.628024360194415e-10,4.757269186866355e-11,-1.1708538309937873e-11
14.25,2.431869823995106e-09,2.4995800891306323e-09,2.3749247729218073e-09,-1.6410218358358216e-10,2.0524027992800568e-10,-2.602549369082896e-10,-7.972833728881413e-11
14.399999999999999,2.4290128400916718e-09,2.490933996916011e-09,2.416133219092043e-09,-6.074849331418516e-10,-6.137604830191711e-10,-3.2932147984627167e-10,-1.1420590617723021e-10
14.549999999999999,2.426116981543992e-09,2.481248945709079e-09,2.3876693158749026e-09,-1.2588562705181659e-09,-6.885180174252232e-10,-1.1438151199839628e-10,-4.128325829385788e-11
14.7,2.423174974454508e-09,2.477577200406625e-09,2.417942395594047e-09,-1.640576908341882e-09,-1.3484862935036407e-10,2.634033081658243e-10,3.048657781200078e-11
14.85,2.4202563919191185e-09,2.4799591685990125e-09,2.481294116283007e-09,-1.6856433275290849e-09,1.6113923387524706e-10,5.475968614093283e-10,1.3113144784206284e-10
15.0,2.4175155562937687e-09,2.4847439239230587e-09,2.452873315296612e-09,-1.5157188457439124e-09,1.6824693196118755e-10,5.485459697377754e-10,1.7637756977247704e-10
15.149999999999999,2.4148920606658413e-09,2.490890962723594e-09,2.4791379744313745e-09,-1.0079036938976489e-09,3.4911902719981346e-10,2.5078146846319134e-10,3.0726979545015516e-11
15.299999999999999,2.41253294771496e-09,2.4952310014275985e-09,2.491314285573059e-09,-6.704715615114423e-10,3.1328797473152244e-10,-1.19919847774696e-10,-6.824586838613189e-11
15.45,2.4102790056972364e-09,2.494729839188038e-09,2.4420948430295236e-09,-6.486838962740551e-10,-2.516086154907144e-10,-3.280959265537936e-10,-6.436170136799737e-11
15.6,2.4078753115336377e-09,2.492454668517063e-09,2.466933230268288e-09,-8.44136859341329e-10,-7.988940307066405e-10,-2.3991904353767756e-10,-9.763917755789224e-11
15.75,2.4055012980937354e-09,2.490730135862992e-09,2.4560883712959384e-09,-1.037795186140803e-09,-2.4818988100701183e-10,9.837896173480302e-11,7.01833032677637e-12
15.899999999999999,2.4030394968216477e-09,2.4905515586185606e-09,2.4484299898048616e-09,-1.19163590481297e-09,8.996732268170439e-11,4.6461681786897646e-10,9.798751346902916e-11
16.05,2.4008456798842417e-09,2.4905525391932007e-09,2.4706222792932876e-09,-1.0785779534455933e-09,4.609583632397018e-10,5.867034120461907e-10,1.5527774525477283e-10
16.2,2.3985137161998812e-09,2.4922113078753244e-09,2.42434249916555e-09,-8.810142591905278e-10,2.6557918090333112e-11,3.867027173000773e-10,1.296734850072195e-10
16.349999999999998,2.3963765180362903e-09,2.4934427049774324e-09,2.426341170055029e-09,-6.140354373592798e-10,3.1170036582466665e-10,-1.0385969360104465e-12,-7.141296909621685e-12
16.5,2.394324020417199e-09,2.493958552542782e-09,2.4241621787739755e-09,-3.944572250283217e-10,-8.063618615219762e-12,-3.25450505291848e-10,-1.4035373947994056e-10
16.65,2.392370584121598e-09,2.495102106212027e-09,2.3603358286010994e-09,-3.98611914907999e-10,-5.772477377518455e-10,-3.570039317201648e-10,-9.891081990056514e-11
16.8,2.3903105058189376e-09,2.498484984221601e-09,2.3804726636190116e-09,-2.285835241888972e-10,-6.813713173669727e-10,-8.029538176314643e-11,-6.63466854314714e-11
16.95,2.388255765940718e-09,2.5017030595190926e-09,2.376072542233339e-09,-1.3377281165962807e-10,1.023257270690536e-10,3.2614479657532627e-10,5.674901986572222e-11
17.099999999999998,2.386405154916685e-09,2.5020298923445194e-09,2.346806357166384e-09,-1.2021079286578902e-10,5.062096068491658e-10,5.709119305537988e-10,1.4209018281210777e-10
17.25,2.3846516245143008e-09,2.5000561603703048e-09,2.3851039120371165e-09,-1.8604769836295056e-10,4.6565291153442e-10,4.838527015050264e-10,1.1872296789382877e-10
17.4,2.383218425803121e-09,2.4958388863385935e-09,2.3647457861273507e-09,-2.999750358077532e-10,3.6660714307147184e-11,1.0080927274204362e-10,7.628121878064909e-12
17.55,2.3816463403107277e-09,2.4927730987793598e-09,2.3446958427395408e-09,-3.584375192270427e-10,-2.9584721650776954e-10,-3.292568976405036e-10,-1.1698221079812992e-10
17.7,2.380037999401174e-09,2.4945237738287058e-09,2.3847132558253387e-09,-1.6262159355963076e-10,-1.8737035880834396e-10,-5.091023770429846e-10,-2.5978545567290937e-10
17.849999999999998,2.378440174484221e-09,2.5031292702201017e-09,2.3594119945727e-09,2.546800487654024e-10,-6.806267708643446e-10,-3.490540161980696e-10,-1.4546193310413894e-10
18.0,2.3768215895410354e-09,2.5115677809950795e-09,2.3791923115663605e-09,6.858652983461856e-10,-1.073981637749682e-10,3.58139485266914e-11,-2.776280687705012e-11
18.15,2.3754050409688063e-09,2.5142869959239487e-09,2.427330022390328e-09,8.948545902609625e-10,4.97751395915914e-10,3.8487772991448466e-10,2.37326272272462e-11
18.3,2.374243036936815e-09,2.510084854294535e-09,2.4127061957190476e-09,6.756402310756323e-10,8.467033759230996e-10,4.361604049382642e-10,1.0026601221350713e-10
18.45,2.373011116343942e-09,2.499752849958268e-09,2.4426538598326724e-09,2.588556291522795e-10,1.0073412306409612e-10,1.3856678431978177e-10,5.1986760606311405e-11
18.599999999999998,2.371831092413214e-09,2.489806354884352e-09,2.4633850166707228e-09,-2.1267954124568587e-10,-3.9316689455162057e-10,-3.064924072528053e-10,-9.79359065882394e-11
18.75,2.3706923585841066e-09,2.4904177908609516e-09,2.450579922220704e-09,-1.1610582900986279e-10,-5.468832618289995e-10,-6.153224996439765e-10,-2.1158160091439153e-10
18.9,2.369624348573815e-09,2.5031361239953773e-09,2.494852635316065e-09,6.500163161062923e-10,-2.52556132653835e-10,-5.763006746412237e-10,-2.4638109343523055e-10
19.05,2.3684127427107067e-09,2.5175645239304997e-09,2.483692041086148e-09,1.39623346757061e-09,-8.749743849221487e-11,-2.125612159181222e-10,-1.0507371219479225e-10
19.2,2.367251435341317e-09,2.5250419658199446e-09,2.48567650329045e-09,1.894371684704088e-09,3.8697367111913656e-10,2.2655892520556933e-10,4.704004663801294e-11
19.349999999999998,2.3661501484115065e-09,2.519504281827409e-09,2.524869455028002e-09,1.615912992996224e-09,8.818396976624108e-10,4.4909640501236024e-10,8.005895280832248e-11
19.5,2.365387244736791e-09,2.502470872777857e-09,2.4873839850386657e-09,6.973916169591141e-10,5.385639271195282e-10,2.946274455671195e-10,1.2560058720879692e-10
19.65,2.3645251574557296e-09,2.4850273673655358e-09,2.4903067562869164e-09,-2.0792365349875628e-10,-4.657918192197829e-10,-1.213583058797723e-10,-4.1027834763233777e-11
19.8,2.3636918812158577e-09,2.482833725904982e-09,2.502742027697335e-09,-2.8649237050807684e-10,-9.145147799123519e-10,-5.365814542714601e-10,-1.787740246429519e-10
19.95,2.3626899856434817e-09,2.498681802567441e-09,2.4647622553786116e-09,5.432854602866726e-10,-4.243038452059365e-10,-6.653915991543349e-10,-1.8607156965858792e-10
20.099999999999998,2.3619638818880206e-09,2.520333410176022e-09,2.490510951476225e-09,1.6568172982530835e-09,1.9035502504322558e-10,-3.989276877691972e-10,-1.5488757857029198e-10
20.25,2.3611838853959806e-09,2.532158715750962e-09,2.4767778741084382e-09,2.3276004543419098e-09,6.026361880559585e-10,6.01786807701926e-11,-2.2445851460665365e-11
20.4,2.3605985240249375e-09,2.5255775595362273e-09,2.4342681024082565e-09,1.9262310963355024e-09,6.969230278583601e-10,4.0062060413821466e-10,1.254831229718e-10
20.55,2.3599671640295543e-09,2.504293980151778e-09,2.4504738198097664e-09,7.397266470735313e-10,5.952599624913375e-10,3.9790282030323567e-10,6.391407245845958e-11
20.7,2.359473268882e-09,2.481598211507662e-09,2.4093305271992062e-09,-4.622473572841378e-10,-3.246042062511111e-10,2.6622065692118847e-11,4.0299333878882194e-11
20.849999999999998,2.3588950882417362e-09,2.4769985695826076e-09,2.384265194451943e-09,-6.860268908869301e-10,-1.092490577308045e-09,-4.622892466119603e-10,-8.1463642440964e-11
21.0,2.358336075093606e-09,2.494677940042004e-09,2.416575379227753e-09,2.1486217546442197e-10,-5.896589046658903e-10,-7.331307634163145e-10,-2.2765217240739552e-10
21.15,2.3580111012968134e-09,2.521352899348496e-09,2.4036676578634547e-09,1.7569312861392189e-09,2.373133117333416e-10,-5.998334653809927e-10,-2.0658647776716288e-10
21.3,2.357730120558357e-09,2.535334499946057e-09,2.4135772088302864e-09,2.511331386936426e-09,8.971055939549275e-10,-1.420247966257035e-10,-4.9236615770154814e-11
21.45,2.357512993135021e-09,2.5269012730478893e-09,2.4191579078502582e-09,2.0224109460443083e-09,5.264675528217988e-10,3.3742765936683627e-10,5.931217474800419e-11
21.599999999999998,2.3573357103619744e-09,2.499346884640917e-09,2.385877846385951e-09,4.436729806176469e-10,1.4644611455619794e-10,5.187698492610877e-10,1.3268361100515525e-10
21.75,2.357129629431939e-09,2.4708849163813434e-09,2.4134454371689046e-09,-1.1663863254480782e-09,-2.3786951598456236e-10,2.8715659480453024e-10,8.02371168173298e-11
21.9,2.3569156766564474e-09,2.4626973256262896e-09,2.4141704230403767e-09,-1.6319956519658109e-09,-6.637090427159196e-10,-1.9798522231557403e-10,-2.8482613308770723e-11
22.05,2.3567707368244908e-09,2.480669304588971e-09,2.407327379650207e-09,-6.662475223090964e-10,-7.198935578874845e-10,-5.701099736722748e-10,-1.3825632443001899e-10
22.2,2.3568200385421214e-09,2.51132506563883e-09,2.470280834355249e-09,1.0367984600961806e-09,9.757453892814391e-11,-5.979540236809586e-10,-2.4225531447460596e-10
22.349999999999998,2.356908564801482e-09,2.5322399386136028e-09,2.4747544852470813e-09,2.2380089306302816e-09,9.719216624357506e-10,-2.2748834734625898e-10,-1.0499359514827227e-10
22.5,2.357028403244862e-09,2.527323895992695e-09,2.4668790446541622e-09,1.8618783633285658e-09,7.867534137116917e-10,3.2114800140181156e-10,1.0681676680827375e-10
22.65,2.3571778533766973e-09,2.4973844357036184e-09,2.4996607079020873e-09,1.663315908796111e-10,6.249652786644602e-11,6.518280802592256e-10,1.6297074788163058e-10
22.8,2.3573631770882803e-09,2.464913749011995e-09,2.4658989717867565e-09,-1.741278725723756e-09,-4.660952830854401e-10,5.548318162750378e-10,1.7003682997356282e-10
22.95,2.357677543858536e-09,2.452886529775165e-09,2.473486856750665e-09,-2.4511179925854225e-09,-6.164368251330964e-10,1.0672508002620349e-10,8.052290442540358e-11
23.099999999999998,2.3580393957225184e-09,2.4688580342308198e-09,2.5002133037286206e-09,-1.5386992999585746e-09,-6.126413901771172e-10,-4.1127490674100974e-10,-8.876710119399504e-11
23.25,2.3584621152437963e-09,2.5016854932859686e-09,2.481930172780185e-09,2.1860682338566993e-10,-1.823702978917065e-10,-6.294211004670842e-10,-1.257936931531532e-10
23.4,2.3589233748968065e-09,2.528281342426443e-09,2.5123053475038412e-09,1.776241559436165e-09,7.721404933508761e-10,-4.0080816125410244e-10,-1.2704661777946327e-10
23.55,2.3595117308578507e-09,2.52810649487864e-09,2.516354611970253e-09,1.693611265104066e-09,1.002915061283109e-09,1.3628071261312053e-10,5.273131192577271e-11
